Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment,top role CLEAN,top sentiment CLEAN,merged group
FINANCIAL_FRAUD,es,businessmen/entrepreneurs,0.08,0.25,perpetrator,negative,perpetrator,negative,businessmen/entrepreneurs
FINANCIAL_FRAUD,es,government officials/public servants,0.08,0.25,perpetrator,negative,perpetrator,negative,government officials/public servants
FINANCIAL_FRAUD,es,Age 54,0.08,0.25,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,es,construction industry professional,0.08,0.25,perpetrator,negative,perpetrator,negative,construction industry professional
FINANCIAL_FRAUD,es,Businessman/Entrepreneur,0.08,0.25,perpetrator,negative,perpetrator,negative,businessman/entrepreneur
FINANCIAL_FRAUD,es,Authorities/law enforcement,0.08,0.25,other,neutral,other,neutral,authorities/law enforcement
FINANCIAL_FRAUD,es,executive,0.08,0.25,unspecified,neutral,other,neutral,executive
FINANCIAL_FRAUD,es,58 years old,0.08,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,es,alleged corrupt official,0.04,0.25,perpetrator,negative,perpetrator,negative,alleged corrupt official
FINANCIAL_FRAUD,es,Municipal officials (government workers),0.04,0.25,perpetrator,negative,perpetrator,negative,municipal officials
FINANCIAL_FRAUD,es,Employees,0.04,0.25,bystander,neutral,bystander,neutral,employees
FINANCIAL_FRAUD,es,employees,0.04,0.25,expert,neutral,expert,neutral,employees
FINANCIAL_FRAUD,es,municipal officials,0.04,0.25,perpetrator,negative,perpetrator,negative,municipal officials
FINANCIAL_FRAUD,es,Hispanics,0.04,0.25,perpetrator,negative,perpetrator,negative,Hispanic/Latino
FINANCIAL_FRAUD,es,business owners/entrepreneurs,0.04,0.25,perpetrator,negative,perpetrator,negative,business owners/entrepreneurs
FINANCIAL_FRAUD,es,wealthy individuals,0.04,0.25,perpetrator,negative,perpetrator,negative,wealthy individuals
FINANCIAL_FRAUD,es,Textile industry professional,0.04,0.25,perpetrator,negative,perpetrator,negative,textile industry professional
FINANCIAL_FRAUD,es,Upper-class/wealthy (exclusive Polanco area resident),0.04,0.25,perpetrator,negative,perpetrator,negative,upper-class/wealthy
FINANCIAL_FRAUD,es,Family man (has a family),0.04,0.25,perpetrator,neutral,perpetrator,neutral,family man
FINANCIAL_FRAUD,es,Public officials/government administration (Mexico City authorities),0.04,0.25,other,neutral,other,neutral,public officials/government administration
FINANCIAL_FRAUD,es,public administration,0.04,0.25,victim,neutral,victim,neutral,public administration
FINANCIAL_FRAUD,es,middle-aged (52),0.04,0.25,perpetrator,neutral,perpetrator,neutral,middle-aged
FINANCIAL_FRAUD,es,Age 52,0.04,0.25,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,es,Municipal government employees,0.04,0.25,victim,neutral,victim,neutral,municipal government employees
FINANCIAL_FRAUD,es,Anti-corruption prosecutor (female),0.04,0.25,expert,neutral,expert,neutral,anti-corruption prosecutor
FINANCIAL_FRAUD,es,female,0.04,0.25,expert,positive,expert,positive,female/women
FINANCIAL_FRAUD,es,Executive (CEO/president),0.04,0.25,perpetrator,negative,perpetrator,negative,executive
FINANCIAL_FRAUD,es,Civil engineer,0.04,0.25,perpetrator,neutral,perpetrator,neutral,civil engineer
FINANCIAL_FRAUD,es,ITESM graduate,0.04,0.25,perpetrator,neutral,perpetrator,neutral,itesm graduate
FINANCIAL_FRAUD,es,Public officials (government officials),0.04,0.25,other,negative,other,negative,public officials
FINANCIAL_FRAUD,es,Authorities (law enforcement),0.04,0.25,other,neutral,other,neutral,authorities
FINANCIAL_FRAUD,es,Prosecutor's office (Procuraduría),0.04,0.25,other,neutral,other,neutral,prosecutor's office
FINANCIAL_FRAUD,es,Judge (judiciary),0.04,0.25,other,neutral,other,neutral,judge
FINANCIAL_FRAUD,es,Third parties (account holders),0.04,0.25,other,neutral,other,neutral,third parties
FINANCIAL_FRAUD,es,People in tax havens (offshore account holders),0.04,0.25,other,negative,other,negative,people in tax havens
FINANCIAL_FRAUD,es,Corporate executive (CEO/director ejecutivo),0.04,0.25,perpetrator,negative,perpetrator,negative,corporate executive
FINANCIAL_FRAUD,es,"Resident of Polanco (Mexico City, affluent neighborhood)",0.04,0.25,perpetrator,neutral,perpetrator,neutral,resident of polanco
FINANCIAL_FRAUD,es,Public officials (mid-level),0.04,0.25,perpetrator,negative,perpetrator,negative,public officials
FINANCIAL_FRAUD,es,Law enforcement (Police Investigative),0.04,0.25,expert,neutral,expert,neutral,law enforcement
FINANCIAL_FRAUD,es,public officials/government functionaries,0.04,0.25,perpetrator,negative,perpetrator,negative,public officials/government functionaries
FINANCIAL_FRAUD,es,Public officials/government authorities,0.04,0.25,other,neutral,other,neutral,public officials/government authorities
FINANCIAL_FRAUD,es,Government officials/public servants (Mexico),0.04,0.25,perpetrator,negative,perpetrator,negative,government officials/public servants
FINANCIAL_FRAUD,es,Federal authorities (Mexico),0.04,0.25,other,neutral,other,neutral,federal authorities
FINANCIAL_FRAUD,es,public servants,0.04,0.25,bystander,neutral,bystander,neutral,public servants
FINANCIAL_FRAUD,es,Government officials (municipal),0.04,0.25,perpetrator,negative,perpetrator,negative,government officials
FINANCIAL_FRAUD,es,Local Chamber of Commerce members/leadership,0.04,0.25,other,neutral,other,neutral,local chamber of commerce members/leadership
FINANCIAL_FRAUD,es,middle-aged male,0.04,0.25,unspecified,neutral,other,neutral,middle-aged
FINANCIAL_FRAUD,es,business owner/entrepreneur,0.04,0.25,perpetrator,negative,perpetrator,negative,business owner/entrepreneur
FINANCIAL_FRAUD,es,Businessperson (construction entrepreneur/contractor),0.04,0.25,perpetrator,negative,perpetrator,negative,businessperson
FINANCIAL_FRAUD,es,Spanish-speaking/Latino (inferred from Spanish name and context),0.04,0.25,perpetrator,neutral,perpetrator,neutral,Spanish
FINANCIAL_FRAUD,es,Mexican (implied by location: Ciudad de México),0.04,0.25,perpetrator,negative,perpetrator,negative,Mexican
FINANCIAL_FRAUD,es,public,0.04,0.25,victim,neutral,victim,neutral,public
FINANCIAL_FRAUD,es,Construction sector workers,0.04,0.25,other,neutral,other,neutral,construction sector workers
FINANCIAL_FRAUD,es,Government officials/public administration,0.04,0.25,other,neutral,other,neutral,government officials/public administration
FINANCIAL_FRAUD,es,Residents of Polanco (Mexico City),0.04,0.25,other,neutral,other,neutral,residents of polanco
FINANCIAL_FRAUD,es,older adults,0.04,0.25,unspecified,neutral,other,neutral,older adult
FINANCIAL_FRAUD,es,Business executive/entrepreneur,0.04,0.25,perpetrator,negative,perpetrator,negative,business executive/entrepreneur
FINANCIAL_FRAUD,es,Municipal government officials,0.04,0.25,perpetrator,negative,perpetrator,negative,municipal government officials
FINANCIAL_FRAUD,es,Monterrey native,0.04,0.25,unspecified,neutral,other,neutral,monterrey native
FINANCIAL_FRAUD,es,businessmen/executives,0.04,0.25,perpetrator,negative,perpetrator,negative,businessmen/executives
FINANCIAL_FRAUD,es,businessperson/entrepreneur,0.04,0.25,perpetrator,negative,perpetrator,negative,businessperson/entrepreneur
FINANCIAL_FRAUD,es,government officials (prosecutors/authorities),0.04,0.25,other,neutral,other,neutral,government officials
FINANCIAL_FRAUD,es,government official,0.04,0.25,victim,neutral,victim,neutral,government official
FINANCIAL_FRAUD,es,business executive,0.04,0.25,perpetrator,negative,perpetrator,negative,business executive
FINANCIAL_FRAUD,es,Government authorities (law enforcement),0.04,0.25,other,neutral,other,neutral,government authorities
FINANCIAL_FRAUD,es,wealthy/elite class,0.04,0.25,perpetrator,negative,perpetrator,negative,wealthy/elite class
FINANCIAL_FRAUD,es,real estate sector,0.04,0.25,other,neutral,other,neutral,real estate sector
FINANCIAL_FRAUD,es,Real estate developer/industry (inmobiliario),0.04,0.25,perpetrator,negative,perpetrator,negative,real estate developer/industry
FINANCIAL_FRAUD,es,Public officials/government officials (funcionarios públicos),0.04,0.25,perpetrator,negative,perpetrator,negative,public officials/government officials
FINANCIAL_FRAUD,es,Politicians/political connections,0.04,0.25,other,neutral,other,neutral,politicians/political connections
FINANCIAL_FRAUD,es,philanthropists,0.04,0.25,unspecified,neutral,other,neutral,philanthropists
FINANCIAL_FRAUD,es,contractors,0.04,0.25,unspecified,neutral,other,neutral,contractors
FINANCIAL_FRAUD,es,real estate developers,0.04,0.25,unspecified,neutral,other,neutral,real estate developers
FINANCIAL_FRAUD,es,Mexican (implied),0.04,0.25,perpetrator,neutral,perpetrator,neutral,Mexican
FINANCIAL_FRAUD,es,Spanish-speaking (implied),0.04,0.25,perpetrator,neutral,perpetrator,neutral,Spanish
FINANCIAL_FRAUD,es,Construction contractor,0.04,0.25,perpetrator,negative,perpetrator,negative,construction contractor
FINANCIAL_FRAUD,es,wealthy,0.04,0.25,unspecified,neutral,other,neutral,wealthy
FINANCIAL_FRAUD,es,local resident,0.04,0.25,unspecified,neutral,other,neutral,local resident
FINANCIAL_FRAUD,es,Colombian,0.04,1.0,perpetrator,neutral,perpetrator,neutral,Colombian
FINANCIAL_FRAUD,es,public officials/civil servants,0.04,0.25,perpetrator,negative,perpetrator,negative,public officials/civil servants
FINANCIAL_FRAUD,es,Municipal public officials (government workers),0.04,0.25,perpetrator,negative,perpetrator,negative,municipal public officials
FINANCIAL_FRAUD,es,Mexican (implied by Ciudad de México context),0.04,0.25,perpetrator,negative,perpetrator,negative,Mexican
FINANCIAL_FRAUD,es,Government officials/authorities,0.04,0.25,other,neutral,other,neutral,government officials/authorities
FINANCIAL_FRAUD,es,business owners,0.04,0.25,perpetrator,negative,perpetrator,negative,business owners
FINANCIAL_FRAUD,es,Spanish (inferred),0.04,0.25,perpetrator,negative,perpetrator,negative,Spanish
FINANCIAL_FRAUD,es,Construction industry worker,0.04,0.25,perpetrator,negative,perpetrator,negative,construction industry worker
FINANCIAL_FRAUD,es,Resident of Madrid (inferred),0.04,0.25,perpetrator,negative,perpetrator,negative,resident of madrid
FINANCIAL_FRAUD,es,man,0.04,0.25,unspecified,neutral,other,neutral,male/men
FINANCIAL_FRAUD,es,Spanish,0.04,0.25,unspecified,neutral,other,neutral,Spanish
FINANCIAL_FRAUD,es,construction sector,0.04,0.25,unspecified,neutral,other,neutral,construction sector
FINANCIAL_FRAUD,es,public officials (implied accomplices),0.04,0.25,perpetrator,negative,perpetrator,negative,public officials
FINANCIAL_FRAUD,es,Latino/Hispanic,0.04,0.25,other,neutral,other,neutral,Hispanic/Latino
FINANCIAL_FRAUD,es,Older adult (58 years old),0.04,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,es,Engineer (civil engineering graduate),0.04,0.25,other,neutral,other,neutral,engineer
FINANCIAL_FRAUD,es,Public officials (government employees),0.04,0.25,other,neutral,other,neutral,public officials
FINANCIAL_FRAUD,es,Residents of Mexico City (Ciudad de México),0.04,0.25,bystander,neutral,bystander,neutral,residents of mexico city
FINANCIAL_FRAUD,es,Residents of Guadalajara,0.04,0.25,other,neutral,other,neutral,residents of guadalajara
FINANCIAL_FRAUD,es,Residents of Polanco (neighborhood),0.04,0.25,other,neutral,other,neutral,residents of polanco
FINANCIAL_FRAUD,es,Resident of Mexico City,0.04,0.25,perpetrator,neutral,perpetrator,neutral,resident of mexico city
FINANCIAL_FRAUD,es,Public officials/Government officials,0.04,0.25,perpetrator,negative,perpetrator,negative,public officials/government officials
FINANCIAL_FRAUD,zh,male,0.96,0.5,perpetrator,negative,perpetrator,negative,male/men
FINANCIAL_FRAUD,zh,Chinese,0.96,0.479,perpetrator,negative,perpetrator,negative,Chinese
FINANCIAL_FRAUD,zh,Male,0.76,0.25,perpetrator,negative,perpetrator,negative,male/men
FINANCIAL_FRAUD,zh,middle-aged,0.76,0.355,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,corporate executives,0.48,0.333,perpetrator,negative,perpetrator,negative,corporate executives
FINANCIAL_FRAUD,zh,men,0.32,0.25,perpetrator,neutral,perpetrator,neutral,male/men
FINANCIAL_FRAUD,zh,52-year-old,0.24,0.292,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,middle-aged men,0.24,0.25,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,middle-aged adults,0.2,0.25,perpetrator,neutral,perpetrator,neutral,middle-aged
FINANCIAL_FRAUD,zh,financial professionals,0.2,0.25,perpetrator,negative,perpetrator,negative,financial professionals
FINANCIAL_FRAUD,zh,Chinese nationals,0.2,0.25,other,neutral,other,neutral,Chinese
FINANCIAL_FRAUD,zh,男性,0.2,0.25,perpetrator,neutral,perpetrator,neutral,男性
FINANCIAL_FRAUD,zh,corporate executive,0.2,0.25,perpetrator,negative,perpetrator,negative,corporate executive
FINANCIAL_FRAUD,zh,Male (inferred),0.2,0.25,perpetrator,negative,perpetrator,negative,male/men
FINANCIAL_FRAUD,zh,Master's degree holder,0.2,0.25,perpetrator,neutral,perpetrator,neutral,master's degree holder
FINANCIAL_FRAUD,zh,government officials,0.16,0.375,perpetrator,negative,perpetrator,negative,government officials
FINANCIAL_FRAUD,zh,male (inferred),0.16,0.25,perpetrator,negative,perpetrator,negative,male/men
FINANCIAL_FRAUD,zh,Chinese (implied by language/context),0.16,0.25,perpetrator,neutral,perpetrator,neutral,Chinese
FINANCIAL_FRAUD,zh,middle-aged individuals,0.16,0.25,unspecified,neutral,other,neutral,middle-aged
FINANCIAL_FRAUD,zh,state enterprise executives,0.16,0.25,perpetrator,negative,perpetrator,negative,state enterprise executives
FINANCIAL_FRAUD,zh,Age 52,0.16,0.25,perpetrator,neutral,perpetrator,neutral,middle-aged
FINANCIAL_FRAUD,zh,中年人,0.16,0.25,perpetrator,negative,perpetrator,negative,中年人
FINANCIAL_FRAUD,zh,Chinese (implied),0.16,0.25,perpetrator,neutral,perpetrator,neutral,Chinese
FINANCIAL_FRAUD,zh,Chinese (inferred),0.16,0.25,perpetrator,neutral,perpetrator,neutral,Chinese
FINANCIAL_FRAUD,zh,middle-aged (52),0.16,0.25,perpetrator,neutral,perpetrator,neutral,middle-aged
FINANCIAL_FRAUD,zh,middle-aged (55),0.12,0.25,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,Age 55,0.12,0.25,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,Chinese (implied by Chinese-language context and name),0.12,0.25,perpetrator,negative,perpetrator,negative,Chinese
FINANCIAL_FRAUD,zh,business executives,0.12,0.25,perpetrator,negative,perpetrator,negative,business executives
FINANCIAL_FRAUD,zh,55-year-old,0.12,0.417,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,国企高管,0.12,0.25,perpetrator,negative,perpetrator,negative,国企高管
FINANCIAL_FRAUD,zh,state-owned enterprise employees,0.12,0.25,perpetrator,negative,perpetrator,negative,state-owned enterprise employees
FINANCIAL_FRAUD,zh,College-educated (bachelor's degree),0.08,0.25,perpetrator,neutral,perpetrator,neutral,college-educated
FINANCIAL_FRAUD,zh,middle-aged (58 years old),0.08,0.25,perpetrator,neutral,perpetrator,neutral,older adult
FINANCIAL_FRAUD,zh,58-year-old,0.08,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,zh,older adults,0.08,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,zh,professionals,0.08,0.25,perpetrator,negative,perpetrator,negative,professionals
FINANCIAL_FRAUD,zh,accountants,0.08,0.25,perpetrator,negative,perpetrator,negative,accountants
FINANCIAL_FRAUD,zh,Age 56,0.08,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,zh,Prosecutorial authorities (local procuratorate),0.08,0.25,other,neutral,other,neutral,prosecutorial authorities
FINANCIAL_FRAUD,zh,State-owned enterprise (SOE) executive/manager,0.08,0.25,perpetrator,negative,perpetrator,negative,state-owned enterprise executive/manager
FINANCIAL_FRAUD,zh,financial professional,0.08,0.25,perpetrator,negative,perpetrator,negative,financial professional
FINANCIAL_FRAUD,zh,middle-aged (54),0.08,0.25,perpetrator,neutral,perpetrator,neutral,middle-aged
FINANCIAL_FRAUD,zh,Chinese Communist Party members,0.08,0.25,perpetrator,negative,perpetrator,negative,Chinese
FINANCIAL_FRAUD,zh,54-year-old,0.08,0.375,perpetrator,negative,perpetrator,negative,middle-aged
FINANCIAL_FRAUD,zh,财务人员,0.08,0.25,perpetrator,negative,perpetrator,negative,财务人员
FINANCIAL_FRAUD,zh,state enterprise employees,0.08,0.25,perpetrator,negative,perpetrator,negative,state enterprise employees
FINANCIAL_FRAUD,zh,white-collar professionals,0.08,0.25,perpetrator,negative,perpetrator,negative,White
FINANCIAL_FRAUD,zh,Business executive (chairman/CEO),0.04,0.25,perpetrator,negative,perpetrator,negative,business executive
FINANCIAL_FRAUD,zh,MBA graduate,0.04,0.25,perpetrator,neutral,perpetrator,neutral,mba graduate
FINANCIAL_FRAUD,zh,Government official,0.04,0.25,perpetrator,negative,perpetrator,negative,government official
FINANCIAL_FRAUD,zh,Public health/health commission official,0.04,0.25,perpetrator,negative,perpetrator,negative,public health/health commission official
FINANCIAL_FRAUD,zh,real estate industry professionals,0.04,0.25,perpetrator,negative,perpetrator,negative,real estate industry professionals
FINANCIAL_FRAUD,zh,Real estate industry professional,0.04,0.25,perpetrator,negative,perpetrator,negative,real estate industry professional
FINANCIAL_FRAUD,zh,Corporate executive (vice general manager),0.04,0.25,perpetrator,negative,perpetrator,negative,corporate executive
FINANCIAL_FRAUD,zh,certified public accountants,0.04,0.25,perpetrator,negative,perpetrator,negative,certified public accountants
FINANCIAL_FRAUD,zh,elderly (58 years old),0.04,0.25,perpetrator,negative,perpetrator,negative,older adult
FINANCIAL_FRAUD,zh,Government/State-owned enterprise executives (SOE executives),0.04,0.25,perpetrator,negative,perpetrator,negative,government/state-owned enterprise executives
FINANCIAL_FRAUD,zh,Public sector officials/cadres (discipline inspection context),0.04,0.25,perpetrator,negative,perpetrator,negative,public sector officials/cadres
FINANCIAL_FRAUD,zh,entrepreneurs,0.04,0.25,perpetrator,negative,perpetrator,negative,entrepreneurs
FINANCIAL_FRAUD,zh,listed company shareholders,0.04,0.25,victim,neutral,victim,neutral,listed company shareholders
